Date,Location,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Humidity9am,Pressure9am,Cloud9am,RainToday,RainTomorrow,State,AvgTemp,TempDiff,RainfallTomorrow,delta_Rainfall,delta_Evaporation,delta_WindGustSpeed,delta_Humidity9am,delta_Pressure9am,delta_Cloud9am,delta_AvgTemp,delta_TempDiff
2016-04-12,Darwin,0.0,6.8,E,43.0,ENE,ESE,63.0,1012.9,4.0,No,No,Northern Territory,31.825000000000003,10.399999999999999,0.0,0.0,-2.3999999999999995,4.0,-7.0,0.2999999999999545,1.0,0.2750000000000057,0.1999999999999993
2016-04-13,Darwin,0.0,9.8,ENE,44.0,ENE,ESE,80.0,1011.7,5.0,No,Yes,Northern Territory,31.475,9.600000000000001,1.6,0.0,3.000000000000001,1.0,17.0,-1.1999999999999318,1.0,-0.3500000000000014,-0.7999999999999972
2016-04-14,Darwin,1.6,5.6,ESE,44.0,N,E,84.0,1012.3,7.0,Yes,No,Northern Territory,29.525,10.5,0.0,1.6,-4.200000000000001,0.0,4.0,0.599999999999909,2.0,-1.9500000000000028,0.8999999999999986
2016-04-15,Darwin,0.0,6.4,SE,28.0,NE,NW,79.0,1013.3,7.0,No,No,Northern Territory,29.625,8.100000000000001,0.0,-1.6,0.8000000000000007,-16.0,-5.0,1.0,0.0,0.10000000000000142,-2.3999999999999986
2016-04-16,Darwin,0.0,5.6,NW,28.0,N,WNW,72.0,1012.1,3.0,No,No,Northern Territory,30.3,9.200000000000003,0.4,0.0,-0.8000000000000007,0.0,-7.0,-1.1999999999999318,-4.0,0.6750000000000007,1.1000000000000014
2016-04-17,Darwin,0.4,6.2,SSE,35.0,NNE,NW,76.0,1012.0,1.0,No,No,Northern Territory,30.574999999999996,8.2,0.0,0.4,0.6000000000000005,7.0,4.0,-0.10000000000002274,-2.0,0.274999999999995,-1.0000000000000036
2016-04-18,Darwin,0.0,5.2,ENE,37.0,NE,E,76.0,1012.0,6.0,No,No,Northern Territory,30.025,9.5,0.0,-0.4,-1.0,2.0,0.0,0.0,5.0,-0.5499999999999972,1.3000000000000007
2016-04-19,Darwin,0.0,4.4,S,30.0,NNE,ENE,83.0,1012.6,3.0,No,No,Northern Territory,29.924999999999997,8.5,0.0,0.0,-0.7999999999999998,-7.0,7.0,0.6000000000000227,-3.0,-0.10000000000000142,-1.0
2016-04-20,Darwin,0.0,4.8,E,33.0,NNE,NNW,68.0,1013.8,3.0,No,No,Northern Territory,29.85,8.200000000000003,0.0,0.0,0.39999999999999947,3.0,-15.0,1.1999999999999318,0.0,-0.07499999999999574,-0.29999999999999716
2016-04-21,Darwin,0.0,5.2,E,41.0,E,E,65.0,1013.1,1.0,No,No,Northern Territory,31.3,10.800000000000004,0.0,0.0,0.40000000000000036,8.0,-3.0,-0.6999999999999318,-2.0,1.4499999999999993,2.6000000000000014
2016-04-22,Darwin,0.0,6.0,E,41.0,E,SE,68.0,1012.6,1.0,No,No,Northern Territory,31.425,11.0,0.0,0.0,0.7999999999999998,0.0,3.0,-0.5,0.0,0.125,0.19999999999999574
2016-04-23,Darwin,0.0,8.0,E,52.0,SSE,ENE,63.0,1012.4,5.0,No,No,Northern Territory,31.225,10.600000000000001,0.0,0.0,2.0,11.0,-5.0,-0.20000000000004547,4.0,-0.1999999999999993,-0.3999999999999986
2016-04-24,Darwin,0.0,8.0,SSE,56.0,SE,SSE,52.0,1012.6,5.0,No,No,Northern Territory,30.875,11.5,0.0,0.0,0.0,4.0,-11.0,0.20000000000004547,0.0,-0.3500000000000014,0.8999999999999986
2016-04-25,Darwin,0.0,9.0,ESE,57.0,E,ESE,57.0,1012.7,1.0,No,No,Northern Territory,30.825,11.900000000000002,0.0,0.0,1.0,1.0,5.0,0.10000000000002274,-4.0,-0.05000000000000071,0.40000000000000213
2016-04-26,Darwin,0.0,8.0,E,33.0,ENE,ENE,77.0,1011.7,4.0,No,No,Northern Territory,29.925000000000004,12.099999999999998,0.0,0.0,-1.0,-24.0,20.0,-1.0,3.0,-0.899999999999995,0.19999999999999574
2016-04-27,Darwin,0.0,4.6,NNW,31.0,NE,N,74.0,1011.7,4.0,No,No,Northern Territory,30.525000000000002,8.800000000000004,0.2,0.0,-3.4000000000000004,-2.0,-3.0,0.0,0.0,0.5999999999999979,-3.2999999999999936
2016-04-28,Darwin,0.2,4.2,ENE,35.0,NE,NE,75.0,1011.5,2.0,No,No,Northern Territory,30.625,10.2,0.0,0.2,-0.39999999999999947,4.0,1.0,-0.20000000000004547,-2.0,0.09999999999999787,1.399999999999995
2016-04-29,Darwin,0.0,6.2,NNE,31.0,SE,NNW,75.0,1012.5,2.0,No,No,Northern Territory,30.55,6.699999999999999,0.0,-0.2,2.0,-4.0,0.0,1.0,0.0,-0.07499999999999929,-3.5
2016-04-30,Darwin,0.0,4.4,ENE,31.0,S,NW,75.0,1012.8,6.0,No,Yes,Northern Territory,30.175,9.000000000000004,4.8,0.0,-1.7999999999999998,0.0,0.0,0.2999999999999545,4.0,-0.375,2.3000000000000043
2016-05-01,Darwin,4.8,5.8,ESE,59.0,SE,N,83.0,1012.0,7.0,Yes,No,Northern Territory,30.1,10.5,0.0,4.8,1.3999999999999995,28.0,8.0,-0.7999999999999545,1.0,-0.07499999999999929,1.4999999999999964
2016-05-02,Darwin,0.0,7.4,E,35.0,ESE,NE,75.0,1011.8,8.0,No,No,Northern Territory,28.925,5.599999999999998,0.0,-4.8,1.6000000000000005,-24.0,-8.0,-0.20000000000004547,1.0,-1.1750000000000007,-4.900000000000002
2016-05-03,Darwin,0.0,4.2,E,61.0,E,N,73.0,1012.0,7.0,No,Yes,Northern Territory,27.700000000000003,8.099999999999998,47.4,0.0,-3.2,26.0,-2.0,0.20000000000004547,-1.0,-1.2249999999999979,2.5
2016-05-04,Darwin,47.4,7.8,NE,35.0,E,SE,80.0,1012.9,5.0,Yes,Yes,Northern Territory,27.924999999999997,7.900000000000002,4.6,47.4,3.5999999999999996,-26.0,7.0,0.8999999999999773,-2.0,0.22499999999999432,-0.19999999999999574
2016-05-05,Darwin,4.6,4.0,ENE,39.0,E,NNE,75.0,1012.0,2.0,Yes,No,Northern Territory,29.7,8.5,0.0,-42.8,-3.8,4.0,-5.0,-0.8999999999999773,-3.0,1.7750000000000021,0.5999999999999979
2016-05-06,Darwin,0.0,4.0,NE,37.0,E,NE,72.0,1011.0,4.0,No,No,Northern Territory,30.174999999999997,7.4999999999999964,0.0,-4.6,0.0,-2.0,-3.0,-1.0,2.0,0.47499999999999787,-1.0000000000000036
2016-05-07,Darwin,0.0,4.8,N,37.0,NE,NNE,74.0,1009.9,8.0,No,Yes,Northern Territory,29.875,7.099999999999998,3.0,0.0,0.7999999999999998,0.0,2.0,-1.1000000000000227,4.0,-0.29999999999999716,-0.3999999999999986
2016-05-08,Darwin,3.0,4.2,ENE,30.0,NNE,NE,82.0,1011.3,2.0,Yes,No,Northern Territory,30.15,7.600000000000001,0.0,3.0,-0.5999999999999996,-7.0,8.0,1.3999999999999773,-6.0,0.2749999999999986,0.5000000000000036
2016-05-09,Darwin,0.0,5.2,SSE,35.0,ENE,NNW,77.0,1011.4,3.0,No,No,Northern Territory,29.85,6.900000000000002,0.8,-3.0,1.0,5.0,-5.0,0.10000000000002274,1.0,-0.29999999999999716,-0.6999999999999993
2016-05-10,Darwin,0.8,4.8,ESE,52.0,SE,E,81.0,1012.2,6.0,No,No,Northern Territory,29.3,8.399999999999999,0.0,0.8,-0.40000000000000036,17.0,4.0,0.8000000000000682,3.0,-0.5500000000000007,1.4999999999999964
2016-05-11,Darwin,0.0,6.8,SE,43.0,SE,SE,72.0,1013.4,7.0,No,No,Northern Territory,29.075000000000003,6.0,0.0,-0.8,2.0,-9.0,-9.0,1.1999999999999318,1.0,-0.22499999999999787,-2.3999999999999986
2016-05-12,Darwin,0.0,8.8,SE,44.0,SE,ESE,44.0,1012.3,1.0,No,No,Northern Territory,27.225,9.899999999999999,0.0,0.0,2.000000000000001,1.0,-28.0,-1.1000000000000227,-6.0,-1.8500000000000014,3.8999999999999986
2016-05-13,Darwin,0.0,8.2,E,52.0,SE,ENE,54.0,1012.9,1.0,No,No,Northern Territory,29.200000000000003,10.600000000000001,0.0,0.0,-0.6000000000000014,8.0,10.0,0.6000000000000227,0.0,1.9750000000000014,0.7000000000000028
2016-05-14,Darwin,0.0,7.8,ESE,41.0,E,E,55.0,1013.2,1.0,No,No,Northern Territory,30.475,9.299999999999997,0.0,0.0,-0.39999999999999947,-11.0,1.0,0.3000000000000682,0.0,1.2749999999999986,-1.3000000000000043
2016-05-15,Darwin,0.0,9.2,E,44.0,ESE,ENE,46.0,1012.7,1.0,No,No,Northern Territory,30.049999999999997,9.100000000000001,0.0,0.0,1.3999999999999995,3.0,-9.0,-0.5,0.0,-0.42500000000000426,-0.19999999999999574
2016-05-16,Darwin,0.0,6.4,ESE,44.0,E,ENE,61.0,1011.9,0.0,No,No,Northern Territory,30.400000000000002,10.899999999999999,0.0,0.0,-2.799999999999999,0.0,15.0,-0.8000000000000682,-1.0,0.350000000000005,1.7999999999999972
2016-05-17,Darwin,0.0,6.6,ENE,39.0,ESE,E,58.0,1012.0,2.0,No,No,Northern Territory,30.85,10.3,0.0,0.0,0.1999999999999993,-5.0,-3.0,0.10000000000002274,2.0,0.4499999999999993,-0.5999999999999979
2016-05-18,Darwin,0.0,3.8,ESE,33.0,SSE,NNW,75.0,1012.3,1.0,No,No,Northern Territory,30.875,10.200000000000003,0.0,0.0,-2.8,-6.0,17.0,0.2999999999999545,-1.0,0.02499999999999858,-0.09999999999999787
2016-05-19,Darwin,0.0,6.8,E,35.0,ESE,ESE,73.0,1011.5,2.0,No,No,Northern Territory,30.175,9.3,0.0,0.0,3.0,2.0,-2.0,-0.7999999999999545,1.0,-0.6999999999999993,-0.9000000000000021
2016-05-20,Darwin,0.0,6.6,E,33.0,ENE,ENE,60.0,1011.2,1.0,No,No,Northern Territory,30.525,10.499999999999996,0.0,0.0,-0.20000000000000018,-2.0,-13.0,-0.2999999999999545,-1.0,0.34999999999999787,1.1999999999999957
2016-05-21,Darwin,0.0,5.8,NE,37.0,ENE,WNW,70.0,1011.9,0.0,No,Yes,Northern Territory,29.675000000000004,12.200000000000003,1.8,0.0,-0.7999999999999998,4.0,10.0,0.6999999999999318,-1.0,-0.8499999999999943,1.7000000000000064
2016-05-22,Darwin,1.8,5.8,NNW,33.0,E,NNW,76.0,1013.9,6.0,Yes,No,Northern Territory,29.424999999999997,8.600000000000001,0.0,1.8,0.0,-4.0,6.0,2.0,6.0,-0.2500000000000071,-3.6000000000000014
2016-05-23,Darwin,0.0,4.8,S,37.0,SSW,NNW,75.0,1013.3,0.0,No,No,Northern Territory,31.025,9.200000000000003,0.0,-1.8,-1.0,4.0,-1.0,-0.6000000000000227,-6.0,1.6000000000000014,0.6000000000000014
2016-05-24,Darwin,0.0,7.4,N,30.0,NE,WNW,63.0,1013.7,5.0,No,No,Northern Territory,29.675,9.199999999999996,0.0,0.0,2.6000000000000005,-7.0,-12.0,0.40000000000009095,5.0,-1.3499999999999979,-7.105427357601002e-15
2016-05-25,Darwin,0.0,5.0,NW,28.0,E,NW,78.0,1013.2,2.0,No,No,Northern Territory,29.65,8.5,0.0,0.0,-2.4000000000000004,-2.0,15.0,-0.5,-3.0,-0.02500000000000213,-0.6999999999999957
2016-05-26,Darwin,0.0,0.6,WNW,28.0,S,WNW,78.0,1014.1,1.0,No,No,Northern Territory,29.925000000000004,8.600000000000001,0.0,0.0,-4.4,0.0,0.0,0.8999999999999773,-1.0,0.2750000000000057,0.10000000000000142
2016-05-27,Darwin,0.0,6.0,W,37.0,SSW,W,79.0,1014.5,1.0,No,No,Northern Territory,29.424999999999997,8.899999999999999,0.0,0.0,5.4,9.0,1.0,0.39999999999997726,0.0,-0.5000000000000071,0.29999999999999716
2016-05-28,Darwin,0.0,8.0,WNW,31.0,W,WNW,68.0,1014.0,1.0,No,No,Northern Territory,29.975,8.400000000000002,0.0,0.0,2.0,-6.0,-11.0,-0.5,0.0,0.5500000000000043,-0.49999999999999645
2016-05-29,Darwin,0.0,5.2,NE,33.0,NE,NNE,79.0,1013.8,5.0,No,No,Northern Territory,28.525,7.600000000000001,0.0,0.0,-2.8,2.0,11.0,-0.20000000000004547,4.0,-1.4500000000000028,-0.8000000000000007
2016-05-30,Darwin,0.0,4.8,ENE,33.0,ESE,ENE,78.0,1014.0,2.0,No,No,Northern Territory,29.7,9.399999999999999,0.0,0.0,-0.40000000000000036,0.0,-1.0,0.20000000000004547,-3.0,1.1750000000000007,1.7999999999999972
2016-05-31,Darwin,0.0,6.2,E,31.0,E,SE,70.0,1014.5,1.0,No,No,Northern Territory,30.349999999999998,9.599999999999998,0.0,0.0,1.4000000000000004,-2.0,-8.0,0.5,-1.0,0.6499999999999986,0.1999999999999993
2016-06-01,Darwin,0.0,6.4,E,39.0,ESE,E,70.0,1014.6,2.0,No,No,Northern Territory,29.9,10.400000000000002,0.0,0.0,0.20000000000000018,8.0,0.0,0.10000000000002274,1.0,-0.4499999999999993,0.8000000000000043
2016-06-02,Darwin,0.0,6.0,NE,33.0,E,NNE,69.0,1013.8,6.0,No,No,Northern Territory,29.6,9.900000000000002,0.0,0.0,-0.40000000000000036,-6.0,-1.0,-0.8000000000000682,4.0,-0.29999999999999716,-0.5
2016-06-03,Darwin,0.0,6.8,NNW,30.0,SSE,NNW,75.0,1014.4,1.0,No,No,Northern Territory,29.225,9.899999999999999,0.0,0.0,0.7999999999999998,-3.0,6.0,0.6000000000000227,-5.0,-0.375,-3.552713678800501e-15
2016-06-04,Darwin,0.0,1.6,W,28.0,ENE,WNW,74.0,1013.4,1.0,No,No,Northern Territory,29.674999999999997,8.999999999999996,0.0,0.0,-5.199999999999999,-2.0,-1.0,-1.0,0.0,0.44999999999999574,-0.9000000000000021
2016-06-05,Darwin,0.0,4.8,WNW,35.0,S,WNW,81.0,1012.9,6.0,No,No,Northern Territory,29.9,8.5,0.0,0.0,3.1999999999999997,7.0,7.0,-0.5,5.0,0.22500000000000142,-0.49999999999999645
2016-06-06,Darwin,0.0,6.6,W,30.0,SE,NW,74.0,1013.9,1.0,No,No,Northern Territory,29.625,9.199999999999996,0.0,0.0,1.7999999999999998,-5.0,-7.0,1.0,-5.0,-0.2749999999999986,0.6999999999999957
2016-06-07,Darwin,0.0,5.6,NW,28.0,SE,WNW,69.0,1013.6,1.0,No,No,Northern Territory,29.65,9.5,0.0,0.0,-1.0,-2.0,-5.0,-0.2999999999999545,0.0,0.02499999999999858,0.30000000000000426
2016-06-08,Darwin,0.0,6.6,WNW,31.0,ESE,NW,83.0,1014.1,3.0,No,No,Northern Territory,29.25,7.899999999999999,0.0,0.0,1.0,3.0,14.0,0.5,2.0,-0.3999999999999986,-1.6000000000000014
2016-06-09,Darwin,0.0,6.4,N,33.0,E,N,73.0,1014.4,3.0,No,No,Northern Territory,29.7,8.0,0.0,0.0,-0.1999999999999993,2.0,-10.0,0.2999999999999545,0.0,0.4499999999999993,0.10000000000000142
2016-06-10,Darwin,0.0,4.6,E,35.0,ENE,SE,71.0,1015.9,2.0,No,No,Northern Territory,30.05,9.100000000000001,0.0,0.0,-1.8000000000000007,2.0,-2.0,1.5,-1.0,0.3500000000000014,1.1000000000000014
2016-06-11,Darwin,0.0,6.8,E,52.0,E,ESE,60.0,1016.8,5.0,No,No,Northern Territory,29.425000000000004,10.099999999999998,0.0,0.0,2.2,17.0,-11.0,0.8999999999999773,3.0,-0.6249999999999964,0.9999999999999964
2016-06-12,Darwin,0.0,7.2,ESE,48.0,ESE,ESE,41.0,1017.6,2.0,No,No,Northern Territory,28.125,9.5,0.0,0.0,0.40000000000000036,-4.0,-19.0,0.8000000000000682,-3.0,-1.3000000000000043,-0.5999999999999979
2016-06-13,Darwin,0.0,10.4,SSE,44.0,SE,E,33.0,1016.2,0.0,No,No,Northern Territory,27.474999999999998,10.100000000000001,0.0,0.0,3.2,-4.0,-8.0,-1.3999999999999773,-2.0,-0.6500000000000021,0.6000000000000014
2016-06-14,Darwin,0.0,9.8,ESE,48.0,ESE,ENE,56.0,1014.7,0.0,No,No,Northern Territory,28.375,10.2,0.0,0.0,-0.5999999999999996,4.0,23.0,-1.5,0.0,0.9000000000000021,0.09999999999999787
2016-06-15,Darwin,0.0,8.8,NNE,48.0,E,NE,63.0,1014.4,1.0,No,No,Northern Territory,29.099999999999998,8.899999999999999,0.0,0.0,-1.0,0.0,7.0,-0.3000000000000682,1.0,0.7249999999999979,-1.3000000000000007
2016-06-16,Darwin,0.0,6.0,ENE,43.0,E,NNE,64.0,1013.9,0.0,No,No,Northern Territory,28.85,8.599999999999998,0.0,0.0,-2.8000000000000007,-5.0,1.0,-0.5,-1.0,-0.24999999999999645,-0.3000000000000007
2016-06-17,Darwin,0.0,5.0,NE,33.0,ENE,N,72.0,1012.8,7.0,No,No,Northern Territory,28.95,9.5,0.0,0.0,-1.0,-10.0,8.0,-1.1000000000000227,7.0,0.09999999999999787,0.9000000000000021
2016-06-18,Darwin,0.0,5.4,N,28.0,SSE,NNW,75.0,1012.7,1.0,No,No,Northern Territory,28.275,10.0,0.0,0.0,0.40000000000000036,-5.0,3.0,-0.09999999999990905,-6.0,-0.6750000000000007,0.5
2016-06-19,Darwin,0.0,5.2,ESE,33.0,SE,N,63.0,1011.8,0.0,No,No,Northern Territory,28.799999999999997,9.7,0.0,0.0,-0.20000000000000018,5.0,-12.0,-0.900000000000091,-1.0,0.5249999999999986,-0.3000000000000007
2016-06-20,Darwin,0.0,8.0,ESE,41.0,SE,S,51.0,1012.4,1.0,No,No,Northern Territory,27.975,9.799999999999997,0.0,0.0,2.8,8.0,-12.0,0.6000000000000227,1.0,-0.8249999999999957,0.09999999999999787
2016-06-21,Darwin,0.0,8.0,ESE,33.0,E,WSW,38.0,1012.4,1.0,No,No,Northern Territory,26.025,13.600000000000001,0.0,0.0,0.0,-8.0,-13.0,0.0,0.0,-1.9500000000000028,3.8000000000000043
2016-06-22,Darwin,0.0,9.4,SE,31.0,SE,SE,40.0,1013.2,1.0,No,No,Northern Territory,26.875,13.200000000000003,0.0,0.0,1.4000000000000004,-2.0,2.0,0.8000000000000682,0.0,0.8500000000000014,-0.3999999999999986
2016-06-23,Darwin,0.0,8.0,E,30.0,SSE,WNW,47.0,1012.6,6.0,No,No,Northern Territory,27.425,13.200000000000003,0.0,0.0,-1.4000000000000004,-1.0,7.0,-0.6000000000000227,5.0,0.5500000000000007,0.0
2016-06-24,Darwin,0.0,6.0,E,35.0,SSE,N,57.0,1012.4,5.0,No,No,Northern Territory,28.325,11.899999999999999,0.0,0.0,-2.0,5.0,10.0,-0.20000000000004547,-1.0,0.8999999999999986,-1.3000000000000043
2016-06-25,Darwin,0.0,4.0,E,37.0,SSE,N,63.0,1013.3,5.0,No,No,Northern Territory,29.125,11.700000000000003,0.0,0.0,-2.0,2.0,6.0,0.8999999999999773,0.0,0.8000000000000007,-0.19999999999999574
2016-06-26,Darwin,0.0,5.6,E,31.0,SSE,NNW,83.0,1013.9,8.0,No,No,Northern Territory,28.475,8.700000000000003,0.0,0.0,1.5999999999999996,-6.0,20.0,0.6000000000000227,3.0,-0.6499999999999986,-3.0
2016-06-27,Darwin,0.0,7.2,ESE,39.0,ENE,NW,69.0,1013.6,1.0,No,No,Northern Territory,29.6,13.100000000000001,0.0,0.0,1.6000000000000005,8.0,-14.0,-0.2999999999999545,-7.0,1.125,4.399999999999999
2016-06-28,Darwin,0.0,5.2,ESE,48.0,E,E,72.0,1014.7,0.0,No,No,Northern Territory,29.0,9.7,0.0,0.0,-2.0,9.0,3.0,1.1000000000000227,-1.0,-0.6000000000000014,-3.400000000000002
2016-06-29,Darwin,0.0,9.4,ENE,54.0,ESE,ESE,52.0,1016.7,0.0,No,No,Northern Territory,28.35,10.399999999999999,0.0,0.0,4.2,6.0,-20.0,2.0,0.0,-0.6499999999999986,0.6999999999999993
2016-06-30,Darwin,0.0,6.6,ESE,35.0,E,E,50.0,1016.4,0.0,No,No,Northern Territory,28.35,11.500000000000004,0.0,0.0,-2.8000000000000007,-19.0,-2.0,-0.3000000000000682,0.0,0.0,1.100000000000005
2016-07-01,Darwin,0.0,5.6,ESE,48.0,ESE,ESE,52.0,1016.2,6.0,No,No,Northern Territory,28.525,10.200000000000003,0.0,0.0,-1.0,13.0,2.0,-0.1999999999999318,6.0,0.17499999999999716,-1.3000000000000007
2016-07-02,Darwin,0.0,6.6,ESE,52.0,E,E,54.0,1017.3,1.0,No,No,Northern Territory,27.299999999999997,11.900000000000002,0.0,0.0,1.0,4.0,2.0,1.099999999999909,-5.0,-1.2250000000000014,1.6999999999999993
2016-07-03,Darwin,0.0,7.0,E,41.0,ESE,E,33.0,1016.8,1.0,No,No,Northern Territory,26.75,12.0,0.0,0.0,0.40000000000000036,-11.0,-21.0,-0.5,0.0,-0.5499999999999972,0.09999999999999787
2016-07-04,Darwin,0.0,6.2,ESE,35.0,ESE,NW,59.0,1015.8,0.0,No,No,Northern Territory,27.325000000000003,11.100000000000001,0.0,0.0,-0.7999999999999998,-6.0,26.0,-1.0,-1.0,0.5750000000000028,-0.8999999999999986
2016-07-05,Darwin,0.0,7.2,ESE,41.0,ESE,S,67.0,1015.5,1.0,No,No,Northern Territory,27.799999999999997,12.799999999999997,0.0,0.0,1.0,6.0,8.0,-0.2999999999999545,1.0,0.4749999999999943,1.6999999999999957
2016-07-06,Darwin,0.0,6.8,ENE,41.0,SE,NNE,72.0,1015.7,0.0,No,No,Northern Territory,27.625,12.899999999999999,0.0,0.0,-0.40000000000000036,0.0,5.0,0.20000000000004547,-1.0,-0.17499999999999716,0.10000000000000142
2016-07-07,Darwin,0.0,8.8,E,41.0,E,ESE,48.0,1015.8,1.0,No,No,Northern Territory,26.9,10.7,0.0,0.0,2.000000000000001,0.0,-24.0,0.09999999999990905,1.0,-0.7250000000000014,-2.1999999999999993
2016-07-08,Darwin,0.0,6.8,E,43.0,ENE,E,42.0,1015.3,5.0,No,No,Northern Territory,27.450000000000003,11.399999999999999,0.0,0.0,-2.000000000000001,2.0,-6.0,-0.5,4.0,0.5500000000000043,0.6999999999999993
2016-07-09,Darwin,0.0,6.6,NNE,33.0,E,NNE,49.0,1014.8,2.0,No,No,Northern Territory,26.25,14.799999999999997,0.0,0.0,-0.20000000000000018,-10.0,7.0,-0.5,-3.0,-1.2000000000000028,3.3999999999999986
2016-07-10,Darwin,0.0,5.6,NW,35.0,E,NW,77.0,1014.6,1.0,No,No,Northern Territory,27.424999999999997,11.399999999999999,0.0,0.0,-1.0,2.0,28.0,-0.1999999999999318,-1.0,1.1749999999999972,-3.3999999999999986
2016-07-11,Darwin,0.0,2.6,N,35.0,ESE,NNW,81.0,1014.2,1.0,No,No,Northern Territory,26.624999999999996,9.400000000000002,0.0,0.0,-2.9999999999999996,0.0,4.0,-0.39999999999997726,0.0,-0.8000000000000007,-1.9999999999999964
2016-07-12,Darwin,0.0,4.0,SE,35.0,SSE,N,74.0,1013.9,2.0,No,No,Northern Territory,26.925,8.100000000000001,0.0,0.0,1.4,0.0,-7.0,-0.3000000000000682,1.0,0.30000000000000426,-1.3000000000000007
2016-07-13,Darwin,0.0,4.4,ESE,48.0,SE,SE,84.0,1014.0,6.0,No,No,Northern Territory,26.65,6.199999999999999,0.0,0.0,0.40000000000000036,13.0,10.0,0.10000000000002274,4.0,-0.27500000000000213,-1.9000000000000021
2016-07-14,Darwin,0.0,7.6,SE,56.0,SE,ESE,56.0,1016.6,4.0,No,No,Northern Territory,24.549999999999997,9.0,0.0,0.0,3.1999999999999993,8.0,-28.0,2.6000000000000227,-2.0,-2.1000000000000014,2.8000000000000007
2016-07-15,Darwin,0.0,8.2,SE,52.0,SE,SE,57.0,1017.2,0.0,No,No,Northern Territory,22.25,11.399999999999999,0.0,0.0,0.5999999999999996,-4.0,1.0,0.6000000000000227,-4.0,-2.299999999999997,2.3999999999999986
2016-07-16,Darwin,0.0,8.0,SE,44.0,SE,SSE,52.0,1017.1,3.0,No,No,Northern Territory,22.174999999999997,11.100000000000001,0.0,0.0,-0.1999999999999993,-8.0,-5.0,-0.10000000000002274,3.0,-0.07500000000000284,-0.29999999999999716
2016-07-17,Darwin,0.0,8.0,SE,37.0,ESE,SSW,41.0,1016.4,0.0,No,No,Northern Territory,22.724999999999998,11.3,0.0,0.0,0.0,-7.0,-11.0,-0.7000000000000455,-3.0,0.5500000000000007,0.1999999999999993
2016-07-18,Darwin,0.0,5.4,ESE,33.0,SSE,NW,45.0,1014.3,0.0,No,No,Northern Territory,23.075,15.599999999999998,0.0,0.0,-2.5999999999999996,-4.0,4.0,-2.1000000000000227,0.0,0.3500000000000014,4.299999999999997
2016-07-19,Darwin,0.0,5.0,NNE,33.0,ESE,NNE,55.0,1014.1,1.0,No,No,Northern Territory,25.05,14.0,0.0,0.0,-0.40000000000000036,0.0,10.0,-0.1999999999999318,1.0,1.9750000000000014,-1.5999999999999979
2016-07-20,Darwin,0.0,9.0,E,31.0,E,NNW,56.0,1015.4,3.0,No,No,Northern Territory,25.225,11.8,0.0,0.0,4.0,-2.0,1.0,1.2999999999999545,2.0,0.1750000000000007,-2.1999999999999993
2016-07-21,Darwin,0.0,7.6,NNW,30.0,E,NNW,78.0,1014.6,0.0,No,No,Northern Territory,25.525,11.8,0.0,0.0,-1.4000000000000004,-1.0,22.0,-0.7999999999999545,-3.0,0.29999999999999716,0.0
2016-07-22,Darwin,0.0,8.2,W,26.0,E,NW,69.0,1013.8,1.0,No,No,Northern Territory,26.475,12.8,0.0,0.0,0.5999999999999996,-4.0,-9.0,-0.8000000000000682,1.0,0.9500000000000028,1.0
2016-07-23,Darwin,0.0,6.6,W,31.0,W,NW,71.0,1013.4,1.0,No,No,Northern Territory,27.65,10.399999999999999,0.0,0.0,-1.5999999999999996,5.0,2.0,-0.39999999999997726,0.0,1.1749999999999972,-2.400000000000002
2016-07-24,Darwin,0.0,6.6,N,30.0,S,N,72.0,1013.7,0.0,No,No,Northern Territory,27.675,10.100000000000001,0.0,0.0,0.0,-1.0,1.0,0.3000000000000682,-1.0,0.02500000000000213,-0.29999999999999716
2016-07-25,Darwin,0.0,4.6,E,33.0,SE,NNW,73.0,1013.8,2.0,No,No,Northern Territory,28.025,11.999999999999996,0.0,0.0,-2.0,3.0,1.0,0.09999999999990905,2.0,0.34999999999999787,1.899999999999995
2016-07-26,Darwin,0.0,5.8,E,43.0,E,E,66.0,1014.0,1.0,No,No,Northern Territory,28.450000000000003,13.3,0.0,0.0,1.2000000000000002,10.0,-7.0,0.20000000000004547,-1.0,0.42500000000000426,1.3000000000000043
2016-07-27,Darwin,0.0,7.6,E,50.0,SSE,SE,64.0,1015.4,2.0,No,No,Northern Territory,27.5,13.699999999999996,0.0,0.0,1.7999999999999998,7.0,-2.0,1.3999999999999773,1.0,-0.9500000000000028,0.399999999999995
2016-07-28,Darwin,0.0,8.8,SE,44.0,SE,E,32.0,1016.6,1.0,No,No,Northern Territory,26.425000000000004,13.100000000000001,0.0,0.0,1.200000000000001,-6.0,-32.0,1.2000000000000455,-1.0,-1.0749999999999957,-0.5999999999999943
2016-07-29,Darwin,0.0,8.6,SE,41.0,SSE,SE,45.0,1014.5,1.0,No,No,Northern Territory,27.45,12.799999999999997,0.0,0.0,-0.20000000000000107,-3.0,13.0,-2.1000000000000227,0.0,1.024999999999995,-0.30000000000000426
2016-07-30,Darwin,0.0,8.2,E,44.0,SE,WNW,34.0,1014.3,1.0,No,No,Northern Territory,26.575000000000003,14.8,0.0,0.0,-0.40000000000000036,3.0,-11.0,-0.20000000000004547,0.0,-0.8749999999999964,2.0000000000000036
